label,text,text_clean
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.","can you tell shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. she should ask someone to check sagamu for the same thing and lautech. its vital she completes her medical education in nigeria. its less expensive much less expensive. unless she will be getting citizen rates in new zealand."
0,Yes just finished watching days of our lives. I love it.,yes just finished watching days of our lives. i love it.
0,Juz go google n search 4 qet...,juz go google n search 4 qet...
0,Many times we lose our best ones bcoz we are,many times we lose our best ones bcoz we are
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","good friends care for each other.. close friends understand each other... and true friends stay forever beyond words, beyond time. gud ni8"
0,Just getting back home,just getting back home
0,"Sorry, I'll call later  &lt;#&gt; mins","sorry, i'll call later  &lt;#&gt; mins"
0,Dun need to use dial up juz open da browser n surf...,dun need to use dial up juz open da browser n surf...
1,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,as one of our registered subscribers u can enter the draw 4 a 100 g.b. gift voucher by replying with enter. to unsubscribe text stop
0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit","awesome, plan to get here any time after like  &lt;#&gt; , i'll text you details in a wee bit"
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,take care and sleep well.you need to learn to change in life.you only need to get convinced on that.i will wait but no more conversations between us.get convinced by that time.your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
1,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""","for your chance to win a free bluetooth headset then simply reply back with ""adp"""
0,You also didnt get na hi hi hi hi hi,you also didnt get na hi hi hi hi hi
0,Ya but it cant display internal subs so i gotta extract them,ya but it cant display internal subs so i gotta extract them
0,If i said anything wrong sorry de:-),if i said anything wrong sorry de:-)
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.
0,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,how stupid to say that i challenge god.you dont think at all on what i write instead you respond immed.
0,"Yeah I should be able to, I'll text you when I'm ready to meet up","yeah i should be able to, i'll text you when i'm ready to meet up"
0,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,v skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; if i dont make it hav gd night
0," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !","says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !"
0,"When you get free, call me","when you get free, call me"
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,how have your little darlings been so far this week? need a coffee run tomo?can't believe it's that time of week already …
0,Ok i msg u b4 i leave my house.,ok i msg u b4 i leave my house.
0,Still at west coast... Haiz... Ü'll take forever to come back...,still at west coast... haiz... ü'll take forever to come back...
0,MMM ... Fuck .... Merry Christmas to me,mmm ... fuck .... merry christmas to me
0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,alright. thanks for the advice. enjoy your night out. i'ma try to get some sleep...
0,Update your face book status frequently :),update your face book status frequently :)
0,Just now saw your message.it k da:),just now saw your message.it k da:)
0,Was it something u ate?,was it something u ate?
0,So what did the bank say about the money?,so what did the bank say about the money?
0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,aiyar dun disturb u liao... thk u have lots 2 do aft ur cupboard come...
0,Hey they r not watching movie tonight so i'll prob b home early...,hey they r not watching movie tonight so i'll prob b home early...
0,Yar lor... How u noe? U used dat route too?,yar lor... how u noe? u used dat route too?
0,2mro i am not coming to gym machan. Goodnight.,2mro i am not coming to gym machan. goodnight.
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,dont think you need yellow card for uk travel. ask someone that has gone before. if you do its just  &lt;#&gt; bucks
0,Can u look 4 me in da lib i got stuff havent finish yet.,can u look 4 me in da lib i got stuff havent finish yet.
0,Sounds great! Im going to sleep now. Have a good night!,sounds great! im going to sleep now. have a good night!
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,don't b floppy... b snappy & happy! only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?"
0,How come u got nothing to do?,how come u got nothing to do?
0,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,nothing will ever be easy. but don't be looking for a reason not to take a risk on life and love
0,i want to grasp your pretty booty :),i want to grasp your pretty booty :)
0,I've got it down to a tea. not sure which flavour,i've got it down to a tea. not sure which flavour
0,I'm going 2 orchard now laready me reaching soon. U reaching?,i'm going 2 orchard now laready me reaching soon. u reaching?
0,Dear i am not denying your words please,dear i am not denying your words please
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,you know my old dom i told you about yesterday ? his name is roger? he got in touch with me last night and wants me to meet him today at 2 pm
0,COME BACK TO TAMPA FFFFUUUUUUU,come back to tampa ffffuuuuuuu
0,"2 celebrate my b'day, y else?","2 celebrate my b'day, y else?"
0,Merry christmas to u too annie!,merry christmas to u too annie!
0,Please tell me you have some of that special stock you were talking about,please tell me you have some of that special stock you were talking about
0,I sent them. Do you like?,i sent them. do you like?
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ","urgent ur awarded a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50(morefrmmob. shracomorsglsuplt)10, ls1 3aj"
0,"Awesome, be there in a minute","awesome, be there in a minute"
0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.","and that is the problem. you walk around in ""julianaland"" oblivious to what is going on around you. i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. it's not that you don't know why i'm upset--it's that you don't listen when i tell you what is going to upset me. then you want to be surprised when i'm mad."
0,I've told you everything will stop. Just dont let her get dehydrated.,i've told you everything will stop. just dont let her get dehydrated.
0,Or I guess  &lt;#&gt;  min,or i guess  &lt;#&gt;  min
0,I'm home. Ard wat time will u reach?,i'm home. ard wat time will u reach?
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@","storming msg: wen u lift d phne, u say ""hello"" do u knw wt is d real meaning of hello?? . . . it's d name of a girl..! . . . yes.. and u knw who is dat girl?? ""margaret hello"" she is d girlfrnd f grahmbell who invnted telphone... . . . . moral:one can 4get d name of a person, bt not his girlfrnd... g o o d n i g h t . . .@"
